s.no,shipping_id,order_id,shipping_date,delivery_date,shipping_cost,courier_name
,5756,5756,2024-01-27,2024-08-03,379.82,Ekart
,5757,5757,2024-11-17,2024-12-31,564.44,Ekart
,5758,5758,2024-11-23,2024-08-30,233.79,Delhivery
,5759,5759,2025-05-28,2025-10-03,431.13,Blue Dart
,5760,5760,2024-01-05,2025-07-09,414.04,DTDC
,5761,5761,2025-10-16,2026-01-01,264.05,Blue Dart
,5762,5762,2025-03-12,2025-05-08,542.58,Ekart
,5763,5763,2024-12-22,2024-05-23,150.12,DTDC
,5764,5764,2025-10-14,2024-12-23,154.13,Ekart
,5765,5765,2025-10-18,2025-03-27,362.15,Blue Dart
,5766,5766,2025-07-02,2025-07-27,241.22,DTDC
,5767,5767,2025-02-24,2025-07-12,353.51,Ekart
,5768,5768,2025-09-17,2024-12-05,113.09,Delhivery
,5769,5769,2024-10-06,2024-09-17,94.54,Delhivery
,5770,5770,2025-11-03,2025-09-25,434.25,DTDC
,5771,5771,2024-07-12,2025-10-16,241.39,DTDC
,5772,5772,2025-02-15,2024-11-29,161.78,DTDC
,5773,5773,2024-02-03,2024-02-26,521.5,Delhivery
,5774,5774,2024-08-06,2024-03-04,487.28,Ekart
,5775,5775,2025-05-28,2024-03-12,279.17,Blue Dart
,5776,5776,2024-08-14,2025-06-23,467.49,Blue Dart
,5777,5777,2024-04-10,2024-12-15,230.16,Delhivery
,5778,5778,2024-10-28,2024-01-15,49.03,DTDC
,5779,5779,2025-07-25,2024-02-02,588.65,Ekart
,5780,5780,2024-01-27,2025-08-19,372.07,DTDC
,5781,5781,2024-04-18,2025-07-12,461.11,Blue Dart
,5782,5782,2024-04-13,2024-03-30,139.35,Delhivery
,5783,5783,2025-11-20,2024-08-30,373.06,Delhivery
,5784,5784,2024-08-12,2024-07-18,338.04,Delhivery
,5785,5785,2024-06-27,2025-11-22,563.27,Blue Dart
,5786,5786,2024-10-17,2024-05-31,585.09,Blue Dart
,5787,5787,2025-06-27,2025-12-15,482.94,Ekart
,5788,5788,2024-02-09,2024-09-09,147,Delhivery
,5789,5789,2024-03-14,2024-07-31,256.48,DTDC
,5790,5790,2024-06-26,2024-03-18,67.41,Ekart
,5791,5791,2025-10-02,2025-01-10,477.63,Ekart
,5792,5792,2024-04-20,2024-12-23,284.82,Ekart
,5793,5793,2024-01-12,2024-09-26,453.71,Delhivery
,5794,5794,2025-02-18,2024-05-16,164.5,DTDC
,5795,5795,2025-08-24,2024-09-06,412.27,Delhivery
,5796,5796,2025-04-11,2025-10-06,124.66,DTDC
,5797,5797,2025-09-13,2025-04-09,280.9,DTDC
,5798,5798,2025-03-25,2025-03-08,410.59,Delhivery
,5799,5799,2025-01-12,2025-12-02,227.46,Ekart
,5800,5800,2024-10-05,2024-08-20,447.43,DTDC
,5801,5801,2024-11-21,2024-12-20,191.96,Delhivery
,5802,5802,2024-12-08,2024-03-27,42.45,Delhivery
,5803,5803,2024-08-13,2025-01-30,242.68,Ekart
,5804,5804,2025-09-02,2025-04-01,51.99,Delhivery
,5805,5805,2025-08-18,2025-01-03,592.76,Blue Dart
,5806,5806,2024-06-20,2024-10-28,359.07,Ekart
,5807,5807,2025-05-25,2025-03-04,50.66,Delhivery
,5808,5808,2024-08-06,2025-10-26,133.48,DTDC
,5809,5809,2024-02-11,2024-01-23,331.07,Blue Dart
,5810,5810,2024-08-14,2025-05-05,264.31,Blue Dart
,5811,5811,2024-09-23,2025-06-16,168.61,Delhivery
,5812,5812,2025-08-18,2025-12-20,453.07,Delhivery
,5813,5813,2025-10-01,2025-02-07,317.1,DTDC
,5814,5814,2024-07-13,2024-08-18,60.9,Delhivery
,5815,5815,2025-07-01,2024-07-29,363.65,Ekart
,5816,5816,2025-11-10,2024-12-14,195.51,Ekart
,5817,5817,2024-07-02,2024-06-18,106.13,Ekart
,5818,5818,2024-10-18,2024-03-26,85.15,Ekart
,5819,5819,2024-04-30,2024-10-13,117.49,DTDC
,5820,5820,2025-01-12,2024-09-02,330.99,Delhivery
,5821,5821,2025-12-12,2024-01-26,259.13,Delhivery
,5822,5822,2025-07-05,2025-06-19,419.8,Ekart
,5823,5823,2024-07-19,2025-07-26,525.57,Blue Dart
,5824,5824,2025-09-17,2025-09-22,41.54,Delhivery
,5825,5825,2025-11-23,2024-06-10,354.28,Blue Dart
,5826,5826,2024-04-14,2025-02-04,329.04,Blue Dart
,5827,5827,2024-01-23,2025-05-20,359.45,Delhivery
,5828,5828,2025-11-23,2025-03-25,548.76,Delhivery
,5829,5829,2024-09-26,2024-08-13,365.01,Ekart
,5830,5830,2024-12-15,2025-01-08,121.08,Delhivery
,5831,5831,2024-01-29,2025-09-01,161.78,Blue Dart
,5832,5832,2025-01-07,2025-08-04,238.06,DTDC
,5833,5833,2025-08-06,2024-09-24,90.09,Ekart
,5834,5834,2024-01-30,2024-02-25,495.92,Delhivery
,5835,5835,2025-02-03,2025-07-08,450.69,Blue Dart
,5836,5836,2024-12-25,2025-04-24,308.88,DTDC
,5837,5837,2025-02-08,2024-10-26,585.28,Blue Dart
,5838,5838,2024-02-18,2025-05-18,169.61,Blue Dart
,5839,5839,2024-05-26,2024-09-27,222.2,Blue Dart
,5840,5840,2024-10-03,2024-11-25,568.26,Blue Dart
,5841,5841,2024-10-05,2025-10-03,588.73,Blue Dart
,5842,5842,2025-06-18,2024-08-25,264.61,Ekart
,5843,5843,2025-08-15,2025-10-27,534.07,DTDC
,5844,5844,2024-03-07,2025-05-24,91.18,Ekart
,5845,5845,2024-08-29,2024-03-31,500.18,Ekart
,5846,5846,2025-11-25,2025-03-10,500.15,DTDC
,5847,5847,2025-09-15,2025-09-21,393.84,Ekart
,5848,5848,2024-12-31,2025-10-19,325.37,Blue Dart
,5849,5849,2024-05-23,2024-12-15,328.77,Ekart
,5850,5850,2024-11-17,2025-06-14,244.43,Blue Dart
,5851,5851,2025-12-09,2024-02-20,265.32,DTDC
,5852,5852,2025-07-07,2024-02-18,113.87,Ekart
,5853,5853,2025-12-16,2025-06-18,310.23,Delhivery
,5854,5854,2025-04-04,2024-10-31,202.57,DTDC
,5855,5855,2025-06-30,2024-02-26,63.99,Ekart
,5856,5856,2024-10-27,2025-05-30,507.69,DTDC
,5857,5857,2024-06-22,2024-06-03,457.52,Delhivery
,5858,5858,2024-07-19,2024-06-19,410.63,Delhivery
,5859,5859,2025-11-10,2024-01-22,147.58,Blue Dart
,5860,5860,2024-02-19,2024-12-22,403.87,Delhivery
,5861,5861,2024-01-06,2024-12-31,568.57,Ekart
,5862,5862,2024-03-21,2024-05-11,311.26,Blue Dart
,5863,5863,2025-06-28,2024-02-01,150.21,Blue Dart
,5864,5864,2024-08-09,2024-03-14,580.1,DTDC
,5865,5865,2025-07-02,2025-04-12,483.61,Blue Dart
,5866,5866,2025-07-12,2025-11-14,346.42,Blue Dart
,5867,5867,2025-10-28,2025-02-17,46.75,DTDC
,5868,5868,2025-08-30,2025-12-16,306.79,DTDC
,5869,5869,2025-01-20,2025-08-06,275.59,Blue Dart
,5870,5870,2024-11-15,2025-11-14,132.55,Blue Dart
,5871,5871,2025-11-01,2024-07-03,109.33,DTDC
,5872,5872,2025-10-29,2025-01-30,181.81,Blue Dart
,5873,5873,2025-09-06,2024-01-27,234.1,Blue Dart
,5874,5874,2024-11-01,2024-01-18,321.39,Ekart
,5875,5875,2025-02-28,2026-01-01,91.87,DTDC
,5876,5876,2025-07-16,2024-10-31,111.79,DTDC
,5877,5877,2025-12-26,2024-06-12,360.05,Ekart
,5878,5878,2025-02-28,2025-03-28,389.5,Ekart
,5879,5879,2024-12-09,2025-05-29,317.64,Blue Dart
,5880,5880,2024-06-21,2024-07-07,391.79,Blue Dart
,5881,5881,2024-04-16,2025-06-30,239.92,Ekart
,5882,5882,2025-02-09,2025-11-27,493.77,DTDC
,5883,5883,2024-05-22,2024-11-19,244.98,Ekart
,5884,5884,2025-11-30,2024-04-05,375.49,DTDC
,5885,5885,2024-05-01,2025-07-29,406.09,DTDC
,5886,5886,2025-11-05,2025-05-11,176.53,Ekart
,5887,5887,2025-10-18,2025-09-24,495.14,Ekart
,5888,5888,2025-11-23,2025-10-07,558.71,DTDC
,5889,5889,2024-01-28,2024-07-24,421.69,Blue Dart
,5890,5890,2025-06-12,2025-04-20,357.17,Blue Dart
,5891,5891,2025-06-17,2024-11-13,200.74,Ekart
,5892,5892,2024-04-22,2025-10-09,418.41,Ekart
,5893,5893,2024-10-19,2025-06-08,469.48,Delhivery
,5894,5894,2025-01-18,2025-05-01,417.49,DTDC
,5895,5895,2025-11-17,2024-07-25,63.28,Delhivery
,5896,5896,2024-07-15,2024-08-15,214.84,Blue Dart
,5897,5897,2025-09-29,2025-10-14,198.26,Ekart
,5898,5898,2025-06-18,2025-03-28,284.83,Ekart
,5899,5899,2024-08-30,2025-04-09,273.01,Delhivery
,5900,5900,2025-09-14,2024-04-28,578.56,Ekart
,5901,5901,2024-06-04,2024-08-07,124.75,Blue Dart
,5902,5902,2024-04-10,2025-10-28,401.35,Delhivery
,5903,5903,2025-01-10,2025-12-05,181.18,Delhivery
,5904,5904,2025-11-05,2024-02-01,508.49,Blue Dart
,5905,5905,2025-02-03,2025-04-19,348.46,Blue Dart
,5906,5906,2025-06-10,2024-08-13,306.1,Ekart
,5907,5907,2025-12-20,2025-05-29,336.62,Delhivery
,5908,5908,2024-05-20,2025-09-04,421.51,Blue Dart
,5909,5909,2024-05-07,2025-11-15,243.31,Blue Dart
,5910,5910,2024-11-26,2025-01-12,544.76,Ekart
,5911,5911,2024-04-06,2025-05-04,308.19,DTDC
,5912,5912,2025-02-24,2024-07-26,185.59,Ekart
,5913,5913,2025-07-07,2024-05-02,225.31,Blue Dart
,5914,5914,2024-04-24,2025-11-05,87.36,Ekart
,5915,5915,2025-01-19,2025-07-09,153.64,Ekart
,5916,5916,2024-11-11,2024-09-25,41.72,Ekart
,5917,5917,2024-10-20,2024-11-19,170.28,Blue Dart
,5918,5918,2024-03-04,2025-07-07,59.5,DTDC
,5919,5919,2025-01-10,2025-11-03,143.09,Delhivery
,5920,5920,2024-05-12,2024-07-07,264.75,Delhivery
,5921,5921,2024-03-25,2024-11-05,81.68,Ekart
,5922,5922,2025-10-07,2025-10-20,399.69,DTDC
,5923,5923,2024-04-15,2024-06-11,373.48,Ekart
,5924,5924,2024-11-12,2025-11-22,592.69,Ekart
,5925,5925,2025-01-10,2024-11-28,515.83,Ekart
,5926,5926,2024-07-05,2025-05-13,479.14,Delhivery
,5927,5927,2025-07-31,2024-02-18,105.16,Blue Dart
,5928,5928,2025-06-06,2024-03-05,517.82,Delhivery
,5929,5929,2024-10-06,2024-10-24,459.58,Delhivery
,5930,5930,2024-04-30,2025-10-26,51.71,Blue Dart
,5931,5931,2024-01-26,2025-09-18,420.02,Ekart
,5932,5932,2024-07-01,2025-06-21,527.4,Ekart
,5933,5933,2024-10-07,2025-08-14,201.06,Blue Dart
,5934,5934,2024-12-11,2025-01-23,42.68,DTDC
,5935,5935,2025-07-19,2024-01-23,439.4,Delhivery
,5936,5936,2024-07-27,2025-10-09,372.24,Ekart
,5937,5937,2024-01-08,2024-03-27,418.31,Delhivery
,5938,5938,2024-06-09,2026-01-04,480.91,DTDC
,5939,5939,2025-10-19,2024-10-07,485.91,Delhivery
,5940,5940,2024-10-19,2024-04-02,424.49,Blue Dart
,5941,5941,2025-12-03,2024-01-10,307.6,Ekart
,5942,5942,2024-07-19,2024-09-16,363.38,DTDC
,5943,5943,2025-12-20,2024-11-08,410.16,DTDC
,5944,5944,2025-03-27,2025-12-12,440,Delhivery
,5945,5945,2025-11-15,2024-04-10,185.85,Delhivery
,5946,5946,2024-11-03,2024-11-02,81.76,DTDC
,5947,5947,2025-05-26,2024-03-13,218.82,Delhivery
,5948,5948,2025-07-10,2024-09-29,406.91,Ekart
,5949,5949,2024-04-04,2024-01-13,571.44,Ekart
,5950,5950,2024-04-19,2025-10-20,201.51,Delhivery
,5951,5951,2024-03-17,2025-06-19,326.01,Delhivery
,5952,5952,2024-03-19,2025-08-04,130.79,Blue Dart
,5953,5953,2024-10-23,2025-07-10,149.89,Ekart
,5954,5954,2025-11-28,2024-01-07,204.79,Ekart
,5955,5955,2024-01-15,2024-01-21,536.3,Blue Dart
,5956,5956,2024-11-25,2024-05-04,586.17,Blue Dart
,5957,5957,2024-06-06,2025-06-17,573.2,Delhivery
,5958,5958,2024-09-20,2025-07-02,542.61,Blue Dart
,5959,5959,2024-11-23,2024-05-09,51.99,DTDC
,5960,5960,2025-02-16,2025-11-06,382.25,DTDC
,5961,5961,2024-10-05,2025-07-16,548.01,Ekart
,5962,5962,2024-12-13,2024-07-29,592.62,Blue Dart
,5963,5963,2024-05-24,2024-03-03,126.24,DTDC
,5964,5964,2025-06-20,2024-06-18,591.05,Delhivery
,5965,5965,2024-03-03,2025-06-29,255.97,DTDC
,5966,5966,2025-03-21,2024-12-12,467.17,Delhivery
,5967,5967,2025-03-28,2025-09-08,450.22,Delhivery
,5968,5968,2025-10-28,2025-05-23,386.8,Delhivery
,5969,5969,2024-01-07,2024-02-05,485.86,DTDC
,5970,5970,2024-06-18,2024-07-29,488.56,DTDC
,5971,5971,2024-06-20,2024-06-14,345.37,Delhivery
,5972,5972,2024-01-21,2024-04-17,522.85,Delhivery
,5973,5973,2025-06-01,2024-10-16,68.99,DTDC
,5974,5974,2024-01-28,2025-11-03,112.46,Ekart
,5975,5975,2024-02-27,2025-09-14,307.54,Delhivery
,5976,5976,2024-05-07,2024-09-01,276.81,DTDC
,5977,5977,2024-01-04,2024-11-30,95.27,Blue Dart
,5978,5978,2025-10-09,2025-07-19,73.03,Blue Dart
,5979,5979,2024-10-18,2025-12-27,553.64,Delhivery
,5980,5980,2024-01-26,2024-07-25,543.29,Blue Dart
,5981,5981,2024-07-14,2024-12-06,367.77,DTDC
,5982,5982,2025-06-02,2024-10-09,114.21,Blue Dart
,5983,5983,2024-10-21,2024-12-12,417.36,Delhivery
,5984,5984,2024-07-15,2024-11-26,575.55,DTDC
,5985,5985,2025-06-23,2024-10-01,53.29,Delhivery
,5986,5986,2025-07-16,2024-11-04,502.04,Ekart
,5987,5987,2024-05-06,2024-09-09,135.43,DTDC
,5988,5988,2025-03-29,2024-10-27,128.73,Blue Dart
,5989,5989,2025-06-10,2024-09-28,507.59,Blue Dart
,5990,5990,2025-01-21,2024-10-11,277.29,Delhivery
,5991,5991,2024-06-10,2025-06-30,384.98,Ekart
,5992,5992,2025-01-12,2024-01-15,255.83,Delhivery
,5993,5993,2025-06-01,2025-11-26,564.77,DTDC
,5994,5994,2024-11-01,2025-11-28,78.37,Blue Dart
,5995,5995,2025-11-16,2024-09-11,47.07,Ekart
,5996,5996,2024-03-22,2024-12-05,195.56,DTDC
,5997,5997,2025-07-21,2024-10-18,117.57,Ekart
,5998,5998,2025-01-23,2024-07-27,588.4,Ekart
,5999,5999,2025-04-22,2024-02-16,249.31,Blue Dart
,6000,6000,2025-02-09,2025-06-23,218.4,Ekart
,6001,6001,2024-08-26,2024-11-26,466.95,Delhivery
,6002,6002,2024-04-23,2024-12-16,591.83,Ekart
,6003,6003,2025-03-16,2025-05-26,200.79,Ekart
,6004,6004,2025-02-26,2025-08-14,326.89,Delhivery
,6005,6005,2024-01-01,2025-01-02,227.65,Blue Dart
,6006,6006,2024-10-18,2025-12-21,361.28,Delhivery
,6007,6007,2025-01-05,2024-04-29,573.34,Delhivery
,6008,6008,2024-08-03,2024-06-22,52.54,Ekart
,6009,6009,2025-09-29,2024-10-21,544.15,Delhivery
,6010,6010,2025-08-13,2024-09-16,519.43,DTDC
,6011,6011,2025-01-30,2025-05-26,155.98,Delhivery
,6012,6012,2025-04-11,2025-11-04,207.42,Blue Dart
,6013,6013,2024-06-07,2024-07-30,363.33,Blue Dart
,6014,6014,2024-09-03,2025-10-28,585.79,Blue Dart
,6015,6015,2024-12-27,2025-01-31,91.04,DTDC
,6016,6016,2025-07-16,2025-01-04,399.85,Delhivery
,6017,6017,2024-09-24,2025-08-23,296.02,Delhivery
,6018,6018,2025-04-10,2025-10-09,174.37,Delhivery
,6019,6019,2025-01-23,2024-12-04,139.17,Delhivery
,6020,6020,2025-06-28,2025-12-16,489.69,Ekart
,6021,6021,2025-08-15,2025-10-31,539.85,Delhivery
,6022,6022,2024-02-08,2025-01-19,239.59,Delhivery
,6023,6023,2024-04-02,2024-04-29,231.2,DTDC
,6024,6024,2024-06-21,2025-11-13,138.13,DTDC
,6025,6025,2025-09-07,2024-03-12,287.76,Blue Dart
,6026,6026,2024-04-18,2024-11-06,426.26,Blue Dart
,6027,6027,2025-07-28,2025-08-08,133.15,Delhivery
,6028,6028,2025-10-24,2024-04-14,397.7,DTDC
,6029,6029,2025-01-13,2025-12-11,60.21,Blue Dart
,6030,6030,2025-05-14,2025-10-13,245.27,DTDC
,6031,6031,2024-05-02,2024-04-13,552.22,Delhivery
,6032,6032,2025-10-22,2024-06-12,541.2,Delhivery
,6033,6033,2025-12-25,2025-05-27,445.78,Delhivery
,6034,6034,2025-07-19,2024-12-01,371.24,DTDC
,6035,6035,2025-11-23,2024-03-25,368.85,DTDC
,6036,6036,2024-12-30,2025-03-31,320.41,DTDC
,6037,6037,2025-02-15,2024-02-07,587.95,Blue Dart
,6038,6038,2024-12-04,2025-01-10,583.1,DTDC
,6039,6039,2024-07-01,2025-12-30,525.43,DTDC
,6040,6040,2025-05-30,2024-12-13,514.52,DTDC
,6041,6041,2025-10-03,2024-06-06,544.77,DTDC
,6042,6042,2024-03-19,2024-01-22,395.31,Delhivery
,6043,6043,2024-04-14,2024-09-29,223.73,Delhivery
,6044,6044,2024-08-10,2024-03-25,374.45,DTDC
,6045,6045,2024-04-25,2024-02-10,71.18,Blue Dart
,6046,6046,2024-09-30,2024-03-16,450.66,Ekart
,6047,6047,2024-11-26,2025-07-29,419.69,Blue Dart
,6048,6048,2024-06-25,2024-11-16,559.79,DTDC
,6049,6049,2025-10-03,2024-07-14,531.76,Delhivery
,6050,6050,2025-06-18,2024-06-07,330.24,DTDC
,6051,6051,2024-09-27,2024-12-28,298.73,Delhivery
,6052,6052,2025-09-29,2024-02-17,221.89,DTDC
,6053,6053,2024-12-20,2024-09-25,406.5,DTDC
,6054,6054,2024-06-27,2025-02-17,313.08,DTDC
,6055,6055,2025-04-02,2024-05-03,295.02,Blue Dart
,6056,6056,2024-02-19,2024-11-11,327.38,Delhivery
,6057,6057,2024-11-11,2025-09-05,415.86,Ekart
,6058,6058,2024-07-06,2024-09-07,481.55,Ekart
,6059,6059,2024-01-28,2024-10-10,574.81,DTDC
,6060,6060,2024-03-26,2024-01-06,74.58,DTDC
,6061,6061,2024-10-05,2024-04-15,512.26,Delhivery
,6062,6062,2024-02-17,2025-03-06,163.66,Delhivery
,6063,6063,2025-02-16,2024-12-10,379.8,Delhivery
,6064,6064,2024-01-24,2024-02-06,583.95,DTDC
,6065,6065,2025-06-08,2024-05-30,305.66,Delhivery
,6066,6066,2025-02-13,2025-07-19,208.41,DTDC
,6067,6067,2025-04-13,2025-05-11,218.25,Delhivery
,6068,6068,2024-07-05,2025-02-27,553.31,DTDC
,6069,6069,2024-06-11,2025-01-15,113.74,Blue Dart
,6070,6070,2024-02-21,2024-02-17,412.47,Ekart
,6071,6071,2025-11-26,2024-02-18,426.96,Delhivery
,6072,6072,2024-02-20,2024-09-25,555.63,Delhivery
,6073,6073,2024-07-01,2025-11-21,87.72,Blue Dart
,6074,6074,2025-01-26,2024-11-05,570.42,Blue Dart
,6075,6075,2024-03-16,2024-01-28,398.34,Delhivery
,6076,6076,2024-06-22,2024-07-29,272.05,Ekart
,6077,6077,2024-12-07,2025-01-13,366.58,Ekart
,6078,6078,2024-12-03,2025-08-17,534.45,Blue Dart
,6079,6079,2025-07-17,2024-12-23,533.45,DTDC
,6080,6080,2025-12-03,2025-06-23,82.21,Ekart
,6081,6081,2024-01-29,2024-11-27,543.71,Ekart
,6082,6082,2025-02-17,2024-10-24,144.67,DTDC
,6083,6083,2025-11-01,2025-04-16,442.55,Ekart
,6084,6084,2025-05-16,2024-05-13,168.27,Delhivery
,6085,6085,2024-09-07,2025-05-16,465.97,Blue Dart
,6086,6086,2025-10-06,2024-09-12,242.98,Delhivery
,6087,6087,2025-09-14,2024-02-26,48.8,DTDC
,6088,6088,2025-11-04,2025-05-28,207.48,Delhivery
,6089,6089,2024-08-19,2024-09-25,406.57,Blue Dart
,6090,6090,2025-11-04,2025-03-13,303.58,Delhivery
,6091,6091,2024-02-14,2025-06-23,174.56,DTDC
,6092,6092,2025-04-04,2025-02-07,359.03,Delhivery
,6093,6093,2024-02-19,2024-03-31,225.66,DTDC
,6094,6094,2025-11-14,2025-07-25,396.17,DTDC
,6095,6095,2024-07-25,2025-10-18,97.54,DTDC
,6096,6096,2024-08-27,2024-05-27,266.05,Delhivery
,6097,6097,2024-07-12,2025-07-08,392.8,Ekart
,6098,6098,2025-06-19,2024-04-01,433.73,Delhivery
,6099,6099,2024-12-09,2024-08-08,254.79,Blue Dart
,6100,6100,2024-01-15,2024-09-26,117.64,Blue Dart
,6101,6101,2024-05-29,2025-08-14,95.64,Ekart
,6102,6102,2024-04-13,2024-07-27,59.08,DTDC
,6103,6103,2025-09-06,2024-07-11,453.75,Blue Dart
,6104,6104,2024-03-19,2024-05-08,589.56,Ekart
,6105,6105,2025-05-24,2025-06-14,343.29,Blue Dart
,6106,6106,2025-12-04,2024-10-08,532.96,DTDC
,6107,6107,2025-12-11,2024-08-11,224.21,Delhivery
,6108,6108,2024-06-14,2025-03-09,334.59,Blue Dart
,6109,6109,2024-10-16,2024-06-23,391.02,DTDC
,6110,6110,2025-08-13,2025-07-27,394.2,Blue Dart
,6111,6111,2025-05-20,2024-08-18,495,Delhivery
,6112,6112,2025-02-05,2025-10-10,304.19,Blue Dart
,6113,6113,2025-03-31,2024-02-29,171.85,Ekart
,6114,6114,2024-09-22,2024-02-16,197.76,Blue Dart
,6115,6115,2024-10-14,2024-11-30,200.65,Delhivery
,6116,6116,2024-12-23,2025-08-11,67.83,Delhivery
,6117,6117,2025-01-13,2024-03-21,154.1,Ekart
,6118,6118,2025-04-22,2024-05-17,140.82,Ekart
,6119,6119,2025-10-29,2024-02-16,294.19,Blue Dart
,6120,6120,2025-05-29,2025-01-14,468.89,Delhivery
,6121,6121,2024-02-20,2025-03-06,447.14,Ekart
,6122,6122,2024-02-15,2025-08-24,223.15,DTDC
,6123,6123,2024-04-23,2024-12-29,401.26,Ekart
,6124,6124,2024-08-28,2025-09-21,273.97,Ekart
,6125,6125,2024-08-26,2024-07-18,64.54,Ekart
,6126,6126,2024-02-14,2024-02-13,251.05,Delhivery
,6127,6127,2024-02-13,2024-08-07,303.16,Ekart
,6128,6128,2025-12-27,2025-07-13,507.43,Delhivery
,6129,6129,2024-02-02,2025-12-18,108.42,Blue Dart
,6130,6130,2024-01-03,2024-10-05,495.08,Ekart
,6131,6131,2024-01-16,2025-02-13,205.65,Blue Dart
,6132,6132,2025-04-06,2024-03-03,150.08,Delhivery
,6133,6133,2024-12-07,2024-06-18,147.68,DTDC
,6134,6134,2025-06-21,2025-09-05,477.36,Delhivery
,6135,6135,2024-03-23,2025-10-31,191.97,Blue Dart
,6136,6136,2024-05-25,2025-04-14,279.68,Blue Dart
,6137,6137,2025-07-04,2024-03-27,488.43,Ekart
,6138,6138,2024-08-04,2024-05-03,52.08,Blue Dart
,6139,6139,2025-10-02,2024-09-06,359.08,DTDC
,6140,6140,2025-11-22,2025-12-16,208.1,Delhivery
,6141,6141,2024-04-02,2024-06-19,430.84,Blue Dart
,6142,6142,2025-12-03,2024-02-21,507,DTDC
,6143,6143,2024-03-16,2024-06-04,339.24,Blue Dart
,6144,6144,2024-11-10,2024-07-29,258.37,Ekart
,6145,6145,2024-08-29,2024-08-31,517.06,Blue Dart
,6146,6146,2025-06-04,2024-03-26,178.47,Blue Dart
,6147,6147,2025-06-02,2024-06-20,354.59,DTDC
,6148,6148,2024-06-22,2024-04-23,197.82,Delhivery
,6149,6149,2025-12-24,2025-04-13,484.58,Delhivery
,6150,6150,2024-08-27,2025-03-24,133.25,Delhivery
,6151,6151,2025-01-17,2024-09-14,520.82,Blue Dart
,6152,6152,2025-09-03,2024-12-03,427.44,Ekart
,6153,6153,2024-12-09,2025-10-07,95.66,Ekart
,6154,6154,2025-09-05,2024-10-31,185.22,Ekart
,6155,6155,2025-08-07,2025-09-12,195.03,DTDC
,6156,6156,2024-12-13,2025-10-30,125.72,Delhivery
,6157,6157,2025-09-14,2024-09-04,211.15,Blue Dart
,6158,6158,2024-07-19,2024-05-28,302.05,DTDC
,6159,6159,2024-04-01,2024-12-10,68.4,DTDC
,6160,6160,2025-09-07,2024-09-30,575.45,Ekart
,6161,6161,2024-05-27,2025-04-08,132.71,Delhivery
,6162,6162,2025-10-05,2024-12-16,382.94,Delhivery
,6163,6163,2024-02-02,2025-12-30,97.85,DTDC
,6164,6164,2025-05-04,2024-11-10,121.64,Ekart
,6165,6165,2024-11-11,2025-12-29,545.61,Ekart
,6166,6166,2025-11-01,2025-06-27,201.55,Ekart
,6167,6167,2024-09-08,2024-09-02,348.18,Delhivery
,6168,6168,2024-01-23,2024-06-25,110.62,DTDC
,6169,6169,2025-11-06,2024-06-02,229.37,Ekart
,6170,6170,2024-02-27,2024-02-18,250.24,DTDC
,6171,6171,2025-03-29,2024-02-21,118.86,DTDC
,6172,6172,2024-07-08,2025-08-08,146.6,Blue Dart
,6173,6173,2025-02-03,2024-11-07,290.78,Blue Dart
,6174,6174,2025-11-07,2024-09-29,205.07,Delhivery
,6175,6175,2024-11-13,2025-03-09,350.5,Delhivery
,6176,6176,2025-12-16,2024-02-05,345.32,DTDC
,6177,6177,2025-03-31,2024-02-07,244.25,Delhivery
,6178,6178,2024-11-07,2025-10-19,267.13,Delhivery
,6179,6179,2024-04-12,2024-11-17,330.7,Blue Dart
,6180,6180,2024-08-27,2024-04-05,581.91,DTDC
,6181,6181,2024-06-04,2024-02-13,554.34,DTDC
,6182,6182,2024-11-25,2024-01-05,300.77,Ekart
,6183,6183,2024-09-01,2025-07-26,400.21,DTDC
,6184,6184,2025-11-17,2024-12-26,42.5,Ekart
,6185,6185,2025-04-02,2024-07-27,570.17,Ekart
,6186,6186,2025-03-29,2024-06-25,298.68,Blue Dart
,6187,6187,2025-11-27,2025-10-22,249.54,Delhivery
,6188,6188,2025-09-30,2024-05-31,556.9,Blue Dart
,6189,6189,2024-08-08,2024-09-04,351.86,Blue Dart
,6190,6190,2025-10-24,2024-10-16,496.49,Blue Dart
,6191,6191,2024-02-10,2024-07-27,319.06,DTDC
,6192,6192,2024-06-26,2025-10-31,163.79,Ekart
,6193,6193,2024-01-20,2025-05-13,376.58,Blue Dart
,6194,6194,2025-07-02,2025-02-14,245.39,Blue Dart
,6195,6195,2024-07-04,2024-12-05,476.82,DTDC
,6196,6196,2024-01-22,2024-04-24,246.58,Ekart
,6197,6197,2024-11-01,2025-07-18,501.73,DTDC
,6198,6198,2024-04-21,2024-03-27,380.5,Delhivery
,6199,6199,2025-05-03,2025-08-16,51.42,Delhivery
,6200,6200,2024-02-26,2024-04-30,526.04,Blue Dart
,6201,6201,2024-02-13,2024-02-22,303.13,Delhivery
,6202,6202,2024-10-11,2024-07-09,252.02,Ekart
,6203,6203,2025-07-31,2026-01-04,62.4,Ekart
,6204,6204,2024-04-27,2024-03-11,413.17,Ekart
,6205,6205,2025-06-15,2025-08-28,461.96,DTDC
,6206,6206,2025-01-09,2024-10-19,568.86,Delhivery
,6207,6207,2025-01-19,2025-06-17,517.03,Delhivery
,6208,6208,2024-10-21,2024-07-17,118.11,Blue Dart
,6209,6209,2025-03-19,2025-05-20,569.82,Delhivery
