order_id,customer_id,order_date,order_status,total_amount
6765,4933,2024-06-27,Delivered,47479.76
6766,4044,2024-03-29,Pending,34397.78
6767,2806,2025-09-22,Cancelled,16783.52
6768,2111,2024-05-01,Cancelled,52804.74
6769,1632,2025-09-23,Shipped,48493.09
6770,4300,2024-05-04,Shipped,10507.02
6771,4302,2024-09-19,Pending,71138.21
6772,3980,2025-03-29,Pending,49709.04
6773,1755,2025-10-30,Cancelled,3207.93
6774,2522,2024-01-03,Pending,53333.47
6775,3090,2024-12-14,Shipped,33285.14
6776,4160,2025-01-24,Delivered,36675.3
6777,3748,2025-02-01,Cancelled,71602.88
6778,1011,2025-01-20,Pending,47119.14
6779,2779,2024-01-01,Pending,54017.84
6780,2791,2025-02-11,Shipped,30454.32
6781,904,2025-06-17,Pending,16686.34
6782,2963,2024-11-04,Cancelled,13350.41
6783,3322,2024-06-03,Pending,58541.44
6784,4491,2024-12-22,Pending,40559.1
6785,4972,2025-11-23,Delivered,25207.86
6786,4799,2024-11-05,Shipped,31379.05
6787,798,2025-10-18,Shipped,7762.92
6788,1443,2024-04-14,Shipped,56045.64
6789,261,2024-12-22,Cancelled,57771.33
6790,4242,2025-05-24,Cancelled,56392.54
6791,4617,2024-06-30,Shipped,39191.82
6792,3814,2025-08-26,Cancelled,40134.81
6793,4312,2025-02-11,Pending,5080.12
6794,4232,2025-10-24,Cancelled,26416.12
6795,829,2025-06-11,Delivered,6781.81
6796,1454,2024-06-03,Delivered,30154.73
6797,424,2025-11-11,Pending,64064.09
6798,128,2025-04-30,Delivered,2591.59
6799,3880,2025-11-25,Shipped,8460.23
6800,1059,2024-12-22,Shipped,43324.86
6801,4026,2025-06-09,Delivered,23876.29
6802,761,2024-12-07,Cancelled,41970.36
6803,3299,2024-01-29,Pending,43574.68
6804,2848,2025-02-20,Delivered,1662.43
6805,3739,2024-02-07,Cancelled,50524.42
6806,3375,2024-04-28,Pending,49676.89
6807,4226,2024-12-04,Delivered,8281.23
6808,440,2024-05-26,Pending,11210.37
6809,4822,2025-01-21,Pending,55547.86
6810,589,2025-08-15,Shipped,14093.52
6811,3635,2025-06-28,Delivered,62636.95
6812,2478,2025-09-27,Delivered,35295.55
6813,1357,2025-03-21,Cancelled,51693.94
6814,3661,2024-04-02,Pending,68696.24
6815,177,2025-10-21,Pending,31108.08
6816,96,2024-09-21,Shipped,5152.38
6817,875,2024-12-25,Shipped,62012.7
6818,1371,2024-04-19,Delivered,33943.89
6819,4313,2025-01-31,Shipped,65140.55
6820,1608,2025-05-29,Pending,44069.63
6821,836,2024-01-26,Cancelled,62007.01
6822,1752,2024-03-29,Pending,23008.51
6823,1010,2024-06-06,Pending,1107.03
6824,3893,2025-01-30,Shipped,43186.03
6825,702,2024-10-11,Cancelled,55667.68
6826,3961,2024-12-08,Shipped,72152.29
6827,856,2024-12-07,Delivered,50662.06
6828,3069,2024-10-09,Pending,27152.35
6829,87,2024-01-09,Shipped,59696.99
6830,4673,2024-01-08,Cancelled,16489.57
6831,2869,2025-08-28,Cancelled,49530.99
6832,1040,2025-11-02,Pending,50910.78
6833,955,2025-10-17,Pending,13045.42
6834,4638,2024-01-08,Cancelled,42029.95
6835,1979,2025-01-25,Pending,6717.03
6836,3155,2025-08-01,Pending,28127.63
6837,4429,2025-08-21,Delivered,58088.68
6838,1132,2025-01-13,Cancelled,35550.15
6839,143,2024-09-15,Delivered,30942.92
6840,625,2024-06-21,Delivered,37102.71
6841,816,2025-11-06,Delivered,37853.8
6842,80,2024-08-12,Cancelled,10253.57
6843,2660,2025-03-24,Delivered,59342.52
6844,415,2025-07-05,Pending,69300.64
6845,732,2025-08-05,Pending,44531.16
6846,3053,2025-07-16,Cancelled,61955.61
6847,2091,2024-05-01,Delivered,31512.82
6848,4044,2025-09-09,Delivered,9265.73
6849,1912,2025-09-21,Pending,74668.84
6850,4517,2025-10-15,Cancelled,8564.56
6851,580,2025-11-08,Pending,24080.36
6852,3197,2024-06-02,Cancelled,6214.42
6853,3308,2025-02-03,Cancelled,5834.8
6854,204,2025-09-12,Cancelled,3005.95
6855,392,2024-03-14,Shipped,14698.84
6856,1918,2025-01-03,Cancelled,64089.63
6857,2052,2024-05-15,Pending,58127.26
6858,930,2025-09-30,Cancelled,67238.36
6859,3960,2025-01-02,Shipped,27308.18
6860,3931,2025-10-16,Shipped,27726.23
6861,2332,2024-02-26,Pending,74422.62
6862,3434,2025-05-04,Pending,38788.81
6863,1850,2024-03-11,Cancelled,18800.06
6864,2873,2024-02-20,Shipped,58612.83
6865,4325,2025-05-23,Pending,21877.9
6866,2351,2025-10-06,Pending,54768.24
6867,2931,2025-11-19,Cancelled,54350.73
6868,1331,2024-11-20,Cancelled,44136.53
6869,3186,2024-03-16,Pending,992.71
6870,1029,2025-02-24,Delivered,48519.57
6871,206,2024-10-06,Shipped,29334.22
6872,1669,2025-05-08,Pending,60820.77
6873,926,2025-10-29,Cancelled,45667.52
6874,1948,2025-08-08,Cancelled,58599.46
6875,4226,2024-05-26,Cancelled,26837
6876,3212,2024-10-08,Cancelled,33224.88
6877,3382,2025-03-23,Delivered,29949.33
6878,2533,2024-06-30,Shipped,14666.66
6879,2050,2024-11-16,Cancelled,31906.65
6880,798,2025-08-11,Cancelled,29377.5
6881,182,2024-05-26,Delivered,50708.59
6882,957,2025-01-19,Cancelled,42931.11
6883,145,2025-06-18,Shipped,47668.11
6884,4517,2025-10-02,Cancelled,35846.53
6885,4654,2024-09-25,Delivered,20250.79
6886,3829,2024-03-11,Cancelled,55547.94
6887,1434,2025-11-28,Shipped,14540.43
6888,1288,2024-09-13,Delivered,33833.95
6889,4158,2025-01-02,Pending,42446.44
6890,1455,2024-12-11,Shipped,4367.6
6891,252,2024-12-25,Delivered,3157.06
6892,4346,2025-04-25,Delivered,35835.8
6893,931,2024-02-04,Shipped,64263.43
6894,3855,2024-08-27,Shipped,4692.32
6895,2935,2024-01-05,Delivered,58477.58
6896,2829,2024-08-01,Shipped,65790.51
6897,700,2024-04-16,Pending,54389.74
6898,53,2024-04-30,Shipped,31453.44
6899,1585,2024-07-13,Delivered,13233.49
6900,3324,2025-07-20,Pending,74375.27
6901,4897,2024-03-21,Pending,59419.6
6902,3555,2024-01-09,Delivered,48027.28
6903,3780,2024-08-31,Cancelled,40793.07
6904,4296,2024-09-28,Cancelled,15164.21
6905,381,2025-09-28,Delivered,61826.16
6906,1041,2025-01-21,Cancelled,25841.32
6907,722,2025-06-02,Delivered,34909.27
6908,3865,2024-06-23,Shipped,37775.52
6909,623,2024-05-03,Cancelled,5822.32
6910,1139,2024-04-05,Pending,13211.85
6911,1707,2025-09-15,Shipped,35864.42
6912,1130,2025-12-02,Cancelled,52120
6913,3890,2025-07-16,Delivered,66417.47
6914,1868,2024-12-30,Delivered,31915.9
6915,3010,2025-12-20,Shipped,48129.89
6916,4799,2025-07-09,Cancelled,40544.74
6917,4096,2025-04-04,Delivered,44075.31
6918,2652,2025-03-22,Delivered,39711.41
6919,407,2025-09-18,Delivered,8142.35
6920,2705,2024-01-25,Shipped,16488.18
6921,238,2025-04-09,Cancelled,5467.01
6922,1403,2024-10-13,Pending,45612.67
6923,3192,2025-08-07,Delivered,69194.42
6924,2241,2025-07-30,Cancelled,48999.69
6925,473,2025-09-29,Delivered,62549.83
6926,1523,2025-09-11,Shipped,61843.81
6927,3425,2025-01-28,Shipped,2224.64
6928,3547,2024-01-15,Shipped,72519.49
6929,135,2025-12-06,Cancelled,54076.16
6930,3194,2025-08-28,Shipped,1769.92
6931,4210,2025-06-22,Delivered,43360.3
6932,3702,2024-05-25,Delivered,49126.11
6933,3261,2025-11-26,Shipped,10833.92
6934,3230,2024-01-25,Delivered,55804.53
6935,3367,2024-07-31,Delivered,67357.44
6936,3047,2025-05-08,Delivered,48247.66
6937,1149,2025-01-07,Shipped,63693.06
6938,1035,2024-08-20,Delivered,15738.68
6939,1215,2024-11-06,Delivered,49075.12
6940,14,2025-09-13,Delivered,64691.13
6941,3744,2024-08-24,Cancelled,11655.37
6942,3359,2024-11-10,Delivered,45708.7
6943,3581,2025-09-01,Delivered,31933.77
6944,2409,2025-12-21,Pending,6625.29
6945,2187,2025-07-07,Delivered,46376.41
6946,4643,2024-11-18,Delivered,7174.35
6947,3856,2025-05-06,Cancelled,23609.28
6948,4466,2025-10-13,Delivered,2976.23
6949,2484,2025-11-11,Cancelled,6844.95
6950,3730,2024-10-20,Shipped,16955.27
6951,1221,2024-03-19,Delivered,43179.24
6952,1612,2024-03-15,Delivered,74290.76
6953,3605,2024-12-05,Delivered,33160.28
6954,1588,2024-05-10,Pending,68467.38
6955,1270,2024-06-20,Shipped,6368.19
6956,2122,2025-05-16,Delivered,58548.59
6957,384,2025-02-10,Shipped,10120.25
6958,4907,2025-10-03,Delivered,1155.16
6959,1747,2024-10-14,Shipped,22641.7
6960,854,2024-01-29,Delivered,29185.26
6961,546,2024-07-12,Shipped,27164.76
6962,3558,2024-04-29,Cancelled,3158.78
6963,1408,2025-05-29,Delivered,40761.1
6964,2450,2025-07-20,Delivered,14609.56
6965,430,2024-12-23,Pending,2779.13
6966,1398,2025-07-20,Shipped,2933.03
6967,832,2025-08-26,Shipped,11685.45
6968,2176,2024-01-30,Cancelled,46534.89
6969,942,2024-01-21,Shipped,55484.1
6970,3968,2024-07-25,Delivered,48292.89
6971,346,2024-08-12,Delivered,13317.9
6972,2970,2025-03-12,Shipped,31471.46
6973,3076,2024-10-31,Cancelled,64265.94
6974,2388,2024-05-22,Cancelled,61442.39
6975,3983,2025-09-15,Shipped,56107.6
6976,3089,2024-05-15,Delivered,47905.56
6977,4583,2025-04-24,Cancelled,22935.46
6978,444,2024-12-03,Delivered,3888.33
6979,3050,2025-07-26,Cancelled,14720.27
6980,4128,2025-06-22,Shipped,3421.03
6981,4536,2024-05-29,Shipped,6520
6982,2280,2024-08-21,Cancelled,48224.79
6983,1179,2025-10-14,Pending,13656.99
6984,1862,2024-08-27,Cancelled,20449.5
6985,857,2024-08-07,Cancelled,70979.49
6986,1569,2024-12-11,Cancelled,22126.95
6987,406,2025-01-18,Delivered,9492.58
6988,853,2024-06-11,Delivered,73691.63
6989,1560,2025-12-23,Shipped,60472.31
6990,968,2025-01-27,Pending,29453.22
6991,370,2025-11-19,Shipped,32505.16
6992,4616,2024-09-18,Shipped,21008.97
6993,3107,2025-06-07,Delivered,48933.94
6994,3738,2024-10-19,Pending,16317.04
6995,4482,2025-01-07,Cancelled,9642.41
6996,2578,2025-07-19,Shipped,33951.91
6997,24,2024-09-10,Delivered,39567.19
6998,4037,2024-08-14,Cancelled,62688.74
6999,556,2024-11-19,Pending,63980.56
7000,609,2025-01-05,Delivered,40167.78
7001,2515,2025-10-11,Pending,63278.14
7002,3196,2024-08-08,Cancelled,60900.96
7003,3386,2025-03-09,Delivered,8845.59
7004,291,2024-07-14,Cancelled,42737.4
7005,456,2024-07-18,Delivered,72140.8
7006,3000,2025-05-27,Shipped,41009.96
7007,4204,2024-11-06,Cancelled,53423.76
7008,1185,2024-12-10,Cancelled,44843.74
7009,851,2024-09-09,Delivered,47156.53
7010,3603,2024-03-29,Delivered,14064.72
7011,3261,2025-02-04,Shipped,18484.34
7012,4024,2025-09-21,Delivered,14038.95
7013,1116,2025-08-11,Delivered,41171.49
7014,2113,2024-03-29,Shipped,74130.86
7015,243,2025-01-06,Pending,14278.17
7016,497,2025-02-23,Delivered,38962.49
7017,4992,2025-10-12,Pending,8426.65
7018,1943,2024-02-27,Cancelled,8341.18
7019,4844,2025-08-07,Delivered,74529.16
7020,2419,2024-08-14,Delivered,65490.58
7021,3702,2024-04-07,Delivered,24445.23
7022,4225,2025-08-29,Shipped,73634.14
7023,4159,2025-09-01,Pending,49663.63
7024,3004,2024-01-23,Delivered,2191.1
7025,2815,2025-12-22,Shipped,13575.14
7026,1962,2025-11-23,Delivered,67020.85
7027,1951,2024-04-12,Delivered,74705.58
7028,4885,2024-03-11,Delivered,3504.88
7029,505,2025-09-12,Shipped,32163.81
7030,1728,2024-03-10,Pending,16430.78
7031,1313,2024-08-22,Pending,17029.11
7032,2370,2024-12-27,Shipped,13951.12
7033,1612,2024-12-31,Shipped,25568.69
7034,4562,2025-10-18,Cancelled,14144.37
7035,81,2025-03-22,Cancelled,61006.93
7036,1192,2024-02-26,Pending,57780.59
7037,1885,2025-03-13,Pending,13763.81
7038,1515,2024-02-28,Pending,45642.63
7039,4717,2024-04-11,Delivered,68378.99
7040,3004,2025-06-01,Cancelled,10395.62
7041,2710,2025-10-09,Delivered,16575.27
7042,2457,2025-08-18,Shipped,31178.67
7043,2740,2025-08-26,Cancelled,25292.24
7044,1927,2024-08-27,Shipped,11462.61
7045,2579,2025-08-15,Pending,26199.43
7046,4538,2025-10-22,Cancelled,23084.86
7047,4713,2025-07-04,Shipped,58772.68
7048,2239,2024-07-22,Pending,40441.1
7049,4402,2024-08-01,Delivered,34056.2
7050,267,2025-09-17,Delivered,72562.66
7051,3421,2025-10-17,Shipped,15921.36
7052,1189,2025-07-27,Pending,47993.01
7053,3382,2024-12-18,Pending,26480.74
7054,1001,2025-02-01,Pending,74191.89
7055,1182,2025-06-09,Pending,69732.56
7056,335,2024-09-03,Shipped,64687.21
7057,4552,2025-07-07,Cancelled,36045.93
7058,548,2024-04-03,Shipped,17339.44
7059,4638,2025-01-23,Delivered,49484.05
7060,3455,2025-01-28,Delivered,14509.33
7061,2740,2024-01-20,Pending,49187.44
7062,148,2025-09-24,Cancelled,21831.64
7063,3142,2025-02-05,Cancelled,43462.22
7064,1830,2025-01-01,Pending,53447.93
7065,2149,2025-09-13,Delivered,63516.54
7066,526,2024-05-15,Delivered,50494.57
7067,4073,2025-05-25,Pending,33502.49
7068,3512,2025-09-23,Delivered,6277.63
7069,4340,2025-04-12,Delivered,42916.7
7070,1391,2024-12-13,Shipped,15503.19
7071,1466,2024-01-07,Delivered,67661.01
7072,4307,2025-02-05,Pending,51338.84
7073,172,2025-07-25,Delivered,41704.94
7074,4296,2024-02-03,Delivered,17438.48
7075,1947,2025-09-17,Delivered,3347.49
7076,2594,2024-06-12,Pending,23229.66
7077,440,2024-10-02,Pending,29815.49
7078,3886,2024-04-10,Pending,33173.89
7079,4106,2025-01-17,Delivered,22413.26
7080,1312,2024-01-06,Delivered,67298.25
7081,983,2025-03-24,Shipped,21764.39
7082,1968,2024-04-07,Pending,16365.68
7083,1612,2024-07-03,Cancelled,57386.45
7084,2197,2024-09-17,Shipped,71729.11
7085,266,2024-02-05,Cancelled,8512.4
7086,4270,2025-12-03,Pending,10645.87
7087,23,2025-08-29,Shipped,62016.1
7088,2776,2024-12-17,Shipped,16340.85
7089,2210,2025-12-04,Delivered,25776.37
7090,2977,2025-04-18,Cancelled,51861.91
7091,3853,2025-03-07,Shipped,61187.46
7092,1655,2025-05-31,Pending,64810.03
7093,472,2024-08-10,Delivered,71885.82
7094,4763,2025-06-13,Shipped,73091.08
7095,3197,2025-06-07,Cancelled,43433.58
7096,4804,2025-02-12,Shipped,59691.65
7097,1787,2025-09-30,Shipped,60575.94
7098,880,2024-11-08,Cancelled,22049.56
7099,2658,2025-01-09,Delivered,38343.21
7100,2802,2025-06-23,Shipped,1727.22
7101,2116,2024-07-05,Delivered,26757.87
7102,2354,2025-09-10,Cancelled,4621.54
7103,2911,2024-07-20,Delivered,57682.74
7104,872,2024-03-20,Pending,1650.54
7105,4928,2025-07-21,Cancelled,36698.8
7106,1794,2024-08-06,Delivered,9792.82
7107,4108,2024-07-07,Shipped,5905.62
7108,2133,2025-08-03,Pending,814.27
7109,4505,2024-09-30,Pending,26117.99
7110,2341,2024-04-17,Shipped,70430.91
7111,994,2025-05-13,Delivered,68512.63
7112,1961,2024-11-28,Delivered,62492.09
7113,320,2025-02-24,Delivered,70869.21
7114,3631,2024-05-12,Cancelled,66726.09
7115,4601,2025-01-17,Delivered,5286.95
7116,2948,2025-07-28,Delivered,54989.51
7117,1153,2025-11-27,Cancelled,48998.95
7118,3313,2024-03-27,Cancelled,63104.77
7119,831,2024-06-24,Shipped,2961.43
7120,1174,2024-01-25,Cancelled,35193.43
7121,3344,2025-02-08,Pending,21466.24
7122,268,2025-08-06,Pending,25188.85
7123,87,2024-01-01,Delivered,11239.54
7124,4356,2025-04-24,Cancelled,60070.31
7125,1863,2025-06-07,Delivered,6947.89
7126,2984,2024-10-21,Shipped,30249.15
7127,2533,2024-08-09,Delivered,10981.27
7128,762,2024-06-24,Pending,22296.05
7129,4180,2024-10-16,Cancelled,74940.78
7130,3268,2025-06-05,Pending,66844.68
7131,2569,2024-10-15,Shipped,67608.62
7132,3234,2025-12-28,Cancelled,50094.32
7133,68,2025-05-01,Shipped,27115.43
7134,253,2024-01-28,Delivered,71661.06
7135,931,2025-06-24,Shipped,54481.48
7136,3143,2025-05-16,Shipped,65494.85
7137,810,2025-10-06,Cancelled,40526.29
7138,4822,2025-12-04,Delivered,38030.08
7139,996,2025-02-04,Cancelled,73396.9
7140,1084,2024-07-19,Pending,31208.69
7141,1288,2024-07-18,Cancelled,25076.86
7142,2606,2024-04-07,Shipped,43778.46
7143,1869,2025-09-24,Cancelled,17928.95
7144,3512,2025-10-23,Pending,48442.31
7145,4194,2025-04-08,Shipped,20962.67
7146,1666,2024-01-09,Cancelled,50608.33
7147,3879,2024-01-15,Shipped,33377.02
7148,1851,2024-12-23,Pending,2118.71
7149,4052,2025-12-04,Pending,14282.72
7150,271,2025-06-13,Delivered,3470.92
7151,281,2025-06-24,Cancelled,3202.71
7152,2697,2024-06-28,Pending,7044.76
7153,2755,2024-06-08,Delivered,72944.45
7154,280,2024-04-01,Shipped,45195.99
7155,1612,2025-07-14,Pending,6062.48
7156,3612,2025-01-11,Pending,67283.78
7157,2468,2025-07-12,Shipped,48198.31
7158,203,2025-06-02,Cancelled,17657.15
7159,3663,2024-12-01,Pending,6913.34
7160,4928,2025-02-07,Shipped,8627.08
7161,1090,2024-10-06,Pending,73424.89
7162,1833,2024-03-30,Cancelled,15352.97
7163,3994,2025-06-04,Pending,12830.29
7164,4726,2025-05-22,Cancelled,59652.08
7165,4155,2024-08-01,Shipped,64367.98
7166,4504,2025-10-21,Shipped,31861.3
7167,4494,2024-03-18,Cancelled,51391.04
7168,4330,2024-04-26,Shipped,66824.27
7169,204,2024-08-16,Pending,34610.08
7170,2344,2025-08-28,Shipped,35666.71
7171,2568,2024-03-21,Pending,62425.49
7172,3269,2024-04-03,Shipped,15773.6
7173,2680,2025-04-15,Cancelled,9826.19
7174,1004,2025-05-17,Pending,70835.79
7175,2151,2025-02-10,Pending,49277.4
7176,4151,2025-05-21,Pending,59107.93
7177,3153,2025-08-31,Delivered,10710.54
7178,1000,2025-04-22,Pending,43712.39
7179,4631,2025-06-02,Cancelled,58351.78
7180,78,2024-08-27,Cancelled,23367.09
7181,891,2024-04-11,Delivered,4377.81
7182,3276,2024-10-26,Cancelled,29235.16
7183,3248,2024-06-17,Shipped,71413.32
7184,873,2025-06-22,Cancelled,937.15
7185,4106,2024-05-02,Delivered,67805.69
7186,1291,2024-05-05,Pending,70838.73
7187,1430,2025-03-31,Pending,15453.36
7188,29,2024-05-08,Pending,46409.87
7189,3473,2025-06-10,Shipped,9138.53
7190,4599,2025-05-01,Shipped,36614.37
7191,1988,2024-07-15,Shipped,43176.8
7192,803,2025-10-01,Delivered,7041.74
7193,2642,2025-09-01,Delivered,14188.6
7194,3790,2025-07-10,Shipped,50039.73
7195,4081,2024-11-13,Pending,70733.06
7196,2548,2025-10-09,Shipped,48417.53
7197,4149,2024-02-28,Cancelled,25082.11
7198,3344,2024-09-10,Cancelled,71015.86
7199,3551,2024-07-22,Cancelled,68390.51
7200,3296,2024-06-15,Shipped,36680.28
7201,931,2025-05-14,Cancelled,35092.91
7202,4338,2024-02-09,Delivered,49261.67
7203,3966,2024-02-25,Delivered,34149.2
7204,2308,2025-02-13,Delivered,46253.98
7205,2892,2025-03-11,Pending,7281.32
7206,4417,2024-01-11,Cancelled,12677.47
7207,929,2025-04-26,Pending,16123.69
7208,70,2024-11-20,Shipped,67100.17
7209,4521,2024-08-19,Shipped,20607.99
7210,706,2025-07-16,Shipped,42752.66
7211,2761,2025-01-23,Delivered,41567.73
7212,1312,2025-02-05,Delivered,4402.18
7213,3125,2025-07-02,Delivered,59722.42
7214,2170,2024-10-27,Cancelled,15471.51
7215,192,2025-06-06,Pending,17246.78
7216,2615,2025-03-31,Pending,5474.83
7217,4972,2024-11-18,Delivered,34625.31
7218,4945,2024-01-09,Delivered,33399.13
7219,2092,2024-01-28,Delivered,30533.58
7220,3958,2025-04-01,Pending,6364.47
7221,892,2025-06-22,Shipped,57686.87
7222,976,2024-12-26,Pending,27406.34
7223,4704,2025-08-09,Pending,40247.74
7224,1023,2025-03-28,Delivered,53963.51
7225,1667,2025-08-04,Pending,5110.06
7226,2644,2025-09-12,Shipped,69513.11
7227,1025,2025-04-05,Pending,6815.13
7228,407,2024-03-14,Pending,24284.92
7229,2810,2024-08-10,Cancelled,10680.07
7230,609,2025-06-09,Shipped,36379.54
7231,300,2025-04-28,Shipped,69960.86
7232,104,2025-01-17,Pending,26402.32
7233,118,2025-05-10,Delivered,40035.2
7234,2485,2024-10-21,Cancelled,15645.74
7235,1693,2024-08-03,Delivered,24609.64
7236,3176,2025-10-15,Cancelled,43523.06
7237,1432,2025-12-04,Delivered,54518.41
7238,1424,2025-11-14,Delivered,46633.17
7239,4135,2024-01-26,Shipped,19401.64
7240,4918,2024-04-07,Cancelled,6508.03
7241,3704,2024-10-08,Cancelled,63570.41
7242,1439,2024-08-29,Cancelled,41801.98
7243,3323,2024-02-15,Pending,11286.79
7244,1664,2024-08-12,Delivered,74916.19
7245,1198,2025-11-14,Delivered,9366.62
7246,4544,2025-12-17,Delivered,20751.66
7247,4047,2024-06-14,Cancelled,35296.03
7248,645,2025-12-03,Delivered,44677.16
7249,1385,2024-05-23,Delivered,12561.07
7250,4118,2024-01-19,Pending,34097.53
7251,1886,2024-11-07,Delivered,41593.33
7252,1600,2025-08-19,Pending,35029
7253,569,2025-11-28,Shipped,20581.9
7254,1273,2025-12-15,Cancelled,25972.37
7255,1740,2025-06-25,Shipped,30599.83
7256,2417,2024-07-05,Delivered,50192.09
7257,2319,2025-11-03,Shipped,51803.15
7258,4467,2025-03-07,Shipped,73701.56
7259,2407,2024-08-24,Pending,46042.28
7260,4187,2025-03-04,Cancelled,6118.47
7261,4746,2025-04-18,Delivered,26772.3
7262,4193,2024-12-30,Cancelled,60382.28
7263,3461,2024-01-26,Delivered,40328.59
7264,1129,2024-10-13,Cancelled,46610.95
7265,2688,2024-02-14,Cancelled,29300.74
7266,4816,2024-02-21,Cancelled,70628.81
7267,1114,2024-06-23,Delivered,58143.87
7268,3185,2025-07-20,Cancelled,28446.39
7269,3647,2024-12-19,Delivered,51185.29
7270,1024,2025-07-17,Cancelled,51132.41
7271,1943,2024-01-19,Shipped,20196.23
7272,601,2025-07-30,Delivered,36682.78
7273,2766,2024-10-13,Pending,26661.49
7274,4519,2024-06-22,Delivered,25564.45
7275,4274,2025-09-04,Shipped,48448.26
7276,430,2025-04-19,Shipped,67633.95
7277,4845,2024-04-09,Cancelled,36825.02
7278,1776,2025-11-20,Cancelled,60635.34
7279,564,2025-05-02,Cancelled,58596.58
7280,2977,2025-09-21,Delivered,30981.41
7281,2094,2025-06-21,Delivered,3850.41
7282,1733,2024-06-16,Pending,7969.48
7283,3022,2024-05-01,Shipped,5976.71
7284,2115,2025-11-18,Pending,26382.24
7285,3307,2025-05-12,Delivered,19452.57
7286,1164,2025-12-17,Shipped,45429.44
7287,3147,2025-01-14,Pending,60244.02
7288,1725,2024-05-09,Cancelled,38554.84
7289,3757,2025-11-24,Cancelled,36386.8
7290,3692,2025-08-26,Delivered,60499.12
7291,1813,2024-03-03,Pending,37167.51
7292,3113,2025-08-23,Cancelled,57289.11
7293,1190,2025-07-06,Pending,37502.13
7294,293,2024-10-09,Shipped,40155.6
7295,3013,2025-10-24,Delivered,70772.79
7296,4502,2025-03-07,Shipped,56310.21
7297,314,2025-03-13,Cancelled,60849.58
7298,1298,2025-01-10,Cancelled,17723.75
7299,410,2025-11-08,Pending,6597.23
7300,2603,2024-01-10,Pending,3875.93
7301,1650,2024-08-22,Shipped,53539.44
7302,99,2025-02-03,Delivered,26676.33
7303,419,2024-10-26,Delivered,39606.77
7304,911,2025-04-16,Pending,26880.59
7305,660,2024-07-04,Pending,66912.15
7306,4465,2024-02-02,Pending,21361.98
7307,3049,2025-09-26,Cancelled,46241.73
7308,3753,2024-02-01,Pending,72216.95
7309,1458,2024-03-08,Pending,18861.64
7310,308,2025-06-03,Delivered,28027.58
7311,3658,2024-09-19,Delivered,42007.84
7312,1629,2025-05-14,Cancelled,18772.75
7313,3748,2025-06-24,Cancelled,15119.07
7314,910,2024-02-21,Shipped,1689.57
7315,4495,2024-05-18,Shipped,73287.54
7316,4368,2025-06-12,Cancelled,56585.08
7317,4148,2025-08-06,Delivered,38737.28
7318,813,2025-03-23,Shipped,55924.02
7319,3081,2024-01-28,Delivered,39940.53
7320,3193,2025-03-21,Pending,42488.04
7321,402,2025-12-21,Delivered,33681.1
7322,1638,2025-02-14,Cancelled,38636.11
7323,281,2025-09-14,Cancelled,8615.52
7324,577,2025-11-17,Pending,59568.75
7325,1405,2024-10-30,Pending,50380.88
7326,4915,2024-07-26,Delivered,3890.26
7327,22,2024-07-31,Cancelled,60772.41
7328,66,2024-05-23,Cancelled,2809.15
7329,526,2024-03-16,Pending,38207.49
7330,358,2025-10-10,Cancelled,35665.74
7331,3166,2025-08-31,Shipped,43118.62
7332,3223,2024-06-26,Pending,34799.25
7333,3404,2024-12-12,Cancelled,24180.11
7334,3551,2024-08-11,Shipped,56328
7335,796,2025-02-16,Delivered,6578.19
7336,1806,2024-08-07,Pending,57696.9
7337,1035,2024-04-13,Cancelled,22925.48
7338,3680,2025-04-14,Cancelled,15434.54
7339,2909,2025-12-27,Pending,54012.92
7340,2950,2024-05-29,Shipped,2755.51
7341,3485,2025-09-25,Shipped,60605
7342,4125,2025-01-19,Shipped,18784.28
7343,822,2024-11-12,Cancelled,71176.37
7344,1951,2024-04-01,Pending,20073.41
7345,3597,2024-04-01,Cancelled,63463.43
7346,4062,2025-09-16,Pending,16239.47
7347,2288,2025-06-29,Cancelled,56192.76
7348,1018,2024-03-09,Delivered,27408.21
7349,1087,2024-02-10,Cancelled,56004.24
7350,4187,2025-01-06,Cancelled,49283.06
7351,2469,2024-03-20,Pending,4382.23
7352,164,2025-09-20,Delivered,826.34
7353,2693,2025-06-21,Pending,9875.25
7354,93,2024-09-04,Cancelled,27517.18
7355,1860,2025-09-18,Pending,14231.36
7356,2831,2024-10-14,Shipped,34671.31
7357,4561,2024-04-24,Pending,8635.93
7358,1228,2024-09-30,Pending,13140.86
7359,3245,2024-06-17,Cancelled,66659.48
7360,966,2025-12-17,Cancelled,4773.62
7361,1096,2024-12-13,Cancelled,12715.71
7362,825,2025-07-23,Cancelled,44140.05
7363,3049,2024-12-27,Shipped,3757.78
7364,2938,2024-03-24,Cancelled,5859.52
7365,2974,2024-09-09,Pending,46547.38
7366,1700,2024-02-28,Pending,40537.6
7367,1999,2025-01-11,Cancelled,33390.27
7368,3916,2024-08-30,Pending,42197.78
7369,1657,2025-10-29,Delivered,67518.87
7370,876,2024-06-25,Cancelled,36028.36
7371,1340,2024-06-02,Shipped,62660.45
7372,1228,2024-03-14,Pending,18494.48
7373,1099,2025-12-02,Delivered,42243.63
7374,1799,2025-03-02,Pending,40451.95
7375,2814,2024-07-08,Delivered,45899.58
7376,3158,2024-11-12,Delivered,66247.23
7377,3994,2025-02-22,Delivered,48732.89
7378,1746,2024-01-26,Shipped,42022.13
